input_id,source_file,source_index,predicted_class_id,predicted_class_name,predicted_is_defect,confidence,entropy,route,route_reason,production_auto_accept_enabled_for_class,class_auto_accept_threshold,class_margin_threshold,strongest_other_class_probability,predicted_vs_best_other_margin,margin_requirement_met,global_abstain_threshold,top_1_class,top_1_probability,top_2_class,top_2_probability,top_3_class,top_3_probability,inference_latency_ms_estimate,probability_normal,probability_center,probability_donut,probability_edge_loc,probability_edge_ring,probability_loc,probability_near_full,probability_random,probability_scratch,source_height,source_width,source_active_dies,source_failed_dies,source_failed_ratio,preprocessing_transform,monitoring_status,auto_clearance_suspended,effective_route,monitoring_override_applied,monitoring_reason,normalized_entropy,probability_margin,queue_priority
record_000524350:0,artifacts/input_files/record_000524350.npy,0,1,Center,True,0.9948745369911194,0.03365316614508629,ENGINEER_REVIEW,Class is review-only or confidence does not meet its production auto-accept threshold.,False,,,0.004784035962074995,0.9900905010290444,True,0.7762330770492554,Center,0.9948745369911194,Loc,0.004784035962074995,Edge-Loc,0.0002464052813593298,0.03506835855660029,7.686159369768575e-05,0.9948745369911194,1.6458041329769912e-07,0.0002464052813593298,6.705415955821081e-08,0.004784035962074995,1.9378713744799825e-08,1.5443247320945375e-05,2.4595940431026975e-06,25,27,515,143,0.27766990291262134,"{'source_height': 25, 'source_width': 27, 'resized_height': 89, 'resized_width': 96, 'padding_top': 3, 'padding_bottom': 4, 'padding_left': 0, 'padding_right': 0, 'scale': 3.5555555555555554}",GREEN,False,ENGINEER_REVIEW,False,All immediate drift features are within limits.,0.015316215962723903,0.9900905010290444,2
record_000414165:0,artifacts/input_files/record_000414165.npy,0,3,Edge-Loc,True,0.9950371384620667,0.031282518059015274,ENGINEER_REVIEW,Class is review-only or confidence does not meet its production auto-accept threshold.,False,,,0.004962883424013853,0.9900742550380528,True,0.7762330770492554,Edge-Loc,0.9950371384620667,Edge-Ring,0.004962883424013853,Near-full,2.6920816686981652e-09,0.03506835855660029,8.177057020050411e-16,2.676396638655137e-19,1.5995685272206586e-14,0.9950371384620667,0.004962883424013853,2.2313905931325984e-11,2.6920816686981652e-09,1.380867864497759e-09,6.218383538533724e-15,52,51,2071,313,0.15113471752776436,"{'source_height': 52, 'source_width': 51, 'resized_height': 96, 'resized_width': 94, 'padding_top': 0, 'padding_bottom': 0, 'padding_left': 1, 'padding_right': 1, 'scale': 1.8461538461538463}",GREEN,False,ENGINEER_REVIEW,False,All immediate drift features are within limits.,0.014237287522489067,0.9900742550380528,2
record_000776400:0,artifacts/input_files/record_000776400.npy,0,3,Edge-Loc,True,0.9952102303504944,0.03342776373028755,ENGINEER_REVIEW,Class is review-only or confidence does not meet its production auto-accept threshold.,False,,,0.0038119300734251738,0.9913983002770692,True,0.7762330770492554,Edge-Loc,0.9952102303504944,Edge-Ring,0.0038119300734251738,Near-full,0.0006661073421128094,0.010505218597245403,3.330658771005801e-08,7.938997792500402e-10,4.879946686742187e-07,0.9952102303504944,0.0038119300734251738,4.919142611470306e-06,0.0006661073421128094,0.0003063192416448146,1.873843835653588e-08,22,50,822,346,0.4209245742092457,"{'source_height': 22, 'source_width': 50, 'resized_height': 42, 'resized_width': 96, 'padding_top': 27, 'padding_bottom': 27, 'padding_left': 0, 'padding_right': 0, 'scale': 1.92}",GREEN,False,ENGINEER_REVIEW,False,All immediate drift features are within limits.,0.015213630902860792,0.9913983002770692,2
record_000440664:0,artifacts/input_files/record_000440664.npy,0,4,Edge-Ring,True,0.9957516193389893,0.02916918508708477,ENGINEER_REVIEW,Class is review-only or confidence does not meet its production auto-accept threshold.,False,,,0.0036511030048131943,0.9921005163341761,True,0.7762330770492554,Edge-Ring,0.9957516193389893,Edge-Loc,0.0036511030048131943,Normal,0.0005968742771074176,0.03506835855660029,0.0005968742771074176,1.6587684004143455e-10,2.8637309537615785e-12,0.0036511030048131943,0.9957516193389893,5.775575018240886e-10,1.3782876351342566e-07,2.5490226107649505e-07,3.0930775718474024e-09,32,29,710,182,0.2563380281690141,"{'source_height': 32, 'source_width': 29, 'resized_height': 96, 'resized_width': 87, 'padding_top': 0, 'padding_bottom': 0, 'padding_left': 4, 'padding_right': 5, 'scale': 3.0}",GREEN,False,ENGINEER_REVIEW,False,All immediate drift features are within limits.,0.013275468237501559,0.9921005163341761,2
record_000577933:0,artifacts/input_files/record_000577933.npy,0,3,Edge-Loc,True,0.9960055947303772,0.027630271390080452,ENGINEER_REVIEW,Class is review-only or confidence does not meet its production auto-accept threshold.,False,,,0.0035708609502762556,0.9924347337801009,True,0.7762330770492554,Edge-Loc,0.9960055947303772,Loc,0.0035708609502762556,Edge-Ring,0.0003427707706578076,0.03506835855660029,7.508578710258007e-05,2.0992226268390368e-07,1.2301980767404075e-08,0.9960055947303772,0.0003427707706578076,0.0035708609502762556,3.2101581837196136e-07,1.1106699275842402e-06,4.103297214896884e-06,33,33,846,203,0.23995271867612294,"{'source_height': 33, 'source_width': 33, 'resized_height': 96, 'resized_width': 96, 'padding_top': 0, 'padding_bottom': 0, 'padding_left': 0, 'padding_right': 0, 'scale': 2.909090909090909}",GREEN,False,ENGINEER_REVIEW,False,All immediate drift features are within limits.,0.01257507843079823,0.9924347337801009,2
record_000227935:0,artifacts/input_files/record_000227935.npy,0,5,Loc,True,0.9971101880073547,0.021549567580223083,ENGINEER_REVIEW,Class is review-only or confidence does not meet its production auto-accept threshold.,False,,,0.002279744017869234,0.9948304439894855,True,0.7762330770492554,Loc,0.9971101880073547,Center,0.002279744017869234,Normal,0.000536870735231787,5.407300781371305,0.000536870735231787,0.002279744017869234,4.048336904816097e-06,1.4103346984484233e-05,6.105551619839389e-10,0.9971101880073547,1.8620906899746714e-11,6.737691933267342e-07,5.4471162002300844e-05,28,28,607,141,0.23228995057660626,"{'source_height': 28, 'source_width': 28, 'resized_height': 96, 'resized_width': 96, 'padding_top': 0, 'padding_bottom': 0, 'padding_left': 0, 'padding_right': 0, 'scale': 3.4285714285714284}",GREEN,False,ENGINEER_REVIEW,False,All immediate drift features are within limits.,0.009807630864182513,0.9948304439894855,2
record_000070488:0,artifacts/input_files/record_000070488.npy,0,3,Edge-Loc,True,0.9973868727684021,0.020051728934049606,ENGINEER_REVIEW,Class is review-only or confidence does not meet its production auto-accept threshold.,False,,,0.0016916673630475998,0.9956952054053545,True,0.7762330770492554,Edge-Loc,0.9973868727684021,Loc,0.0016916673630475998,Edge-Ring,0.0008811595616862178,5.407300781371305,2.1902367734583095e-05,1.731937402382755e-07,3.766453460229968e-08,0.9973868727684021,0.0008811595616862178,0.0016916673630475998,3.2039901043390273e-07,2.670774847501889e-06,1.5337387594627216e-05,33,33,846,182,0.21513002364066194,"{'source_height': 33, 'source_width': 33, 'resized_height': 96, 'resized_width': 96, 'padding_top': 0, 'padding_bottom': 0, 'padding_left': 0, 'padding_right': 0, 'scale': 2.909090909090909}",GREEN,False,ENGINEER_REVIEW,False,All immediate drift features are within limits.,0.009125935118730145,0.9956952054053545,2
record_000165613:0,artifacts/input_files/record_000165613.npy,0,3,Edge-Loc,True,0.9974097609519958,0.01834506168961525,ENGINEER_REVIEW,Class is review-only or confidence does not meet its production auto-accept threshold.,False,,,0.002531275153160095,0.9948784857988358,True,0.7762330770492554,Edge-Loc,0.9974097609519958,Edge-Ring,0.002531275153160095,Loc,3.37477758876048e-05,5.407300781371305,2.2571821318706498e-05,3.668954584590267e-10,1.273093609699405e-11,0.9974097609519958,0.002531275153160095,3.37477758876048e-05,6.181691603046602e-09,1.0607835498888107e-08,2.6734992388810497e-06,26,26,533,94,0.17636022514071295,"{'source_height': 26, 'source_width': 26, 'resized_height': 96, 'resized_width': 96, 'padding_top': 0, 'padding_bottom': 0, 'padding_left': 0, 'padding_right': 0, 'scale': 3.6923076923076925}",GREEN,False,ENGINEER_REVIEW,False,All immediate drift features are within limits.,0.008349197382388504,0.9948784857988358,2
record_000589015:0,artifacts/input_files/record_000589015.npy,0,1,Center,True,0.9977116584777832,0.017908357083797455,ENGINEER_REVIEW,Class is review-only or confidence does not meet its production auto-accept threshold.,False,,,0.0018227985128760338,0.9958888599649072,True,0.7762330770492554,Center,0.9977116584777832,Loc,0.0018227985128760338,Normal,0.00019913293363060802,0.03506835855660029,0.00019913293363060802,0.9977116584777832,3.0223517910599185e-07,9.382094140164554e-05,6.001477004247135e-07,0.0018227985128760338,6.060785295858295e-08,0.00015456810069736093,1.7136682799900882e-05,25,27,515,154,0.29902912621359223,"{'source_height': 25, 'source_width': 27, 'resized_height': 89, 'resized_width': 96, 'padding_top': 3, 'padding_bottom': 4, 'padding_left': 0, 'padding_right': 0, 'scale': 3.5555555555555554}",GREEN,False,ENGINEER_REVIEW,False,All immediate drift features are within limits.,0.00815044455105652,0.9958888599649072,2
record_000628008:0,artifacts/input_files/record_000628008.npy,0,1,Center,True,0.9983893632888794,0.012076915241777897,ENGINEER_REVIEW,Class is review-only or confidence does not meet its production auto-accept threshold.,False,,,0.0015945857157930732,0.9967947775730863,True,0.7762330770492554,Center,0.9983893632888794,Loc,0.0015945857157930732,Normal,7.780904525134247e-06,0.03506835855660029,7.780904525134247e-06,0.9983893632888794,5.439123356154596e-07,3.721743951246026e-06,1.9057861955218414e-09,0.0015945857157930732,1.084426992647991e-09,3.846995696221711e-06,1.7302063781698962e-07,31,31,733,223,0.3042291950886767,"{'source_height': 31, 'source_width': 31, 'resized_height': 96, 'resized_width': 96, 'padding_top': 0, 'padding_bottom': 0, 'padding_left': 0, 'padding_right': 0, 'scale': 3.096774193548387}",GREEN,False,ENGINEER_REVIEW,False,All immediate drift features are within limits.,0.005496440994856889,0.9967947775730863,2
record_000745769:0,artifacts/input_files/record_000745769.npy,0,1,Center,True,0.9984328150749207,0.011875850148499012,ENGINEER_REVIEW,Class is review-only or confidence does not meet its production auto-accept threshold.,False,,,0.0015293228207156062,0.996903492254205,True,0.7762330770492554,Center,0.9984328150749207,Loc,0.0015293228207156062,Normal,3.5486187698552385e-05,0.009596358722774312,3.5486187698552385e-05,0.9984328150749207,4.680364895648381e-08,1.518079898232827e-06,1.7177147204616716e-10,0.0015293228207156062,3.1169698766486675e-11,4.478534378904442e-07,2.722463250393048e-07,27,25,518,125,0.2413127413127413,"{'source_height': 27, 'source_width': 25, 'resized_height': 96, 'resized_width': 89, 'padding_top': 0, 'padding_bottom': 0, 'padding_left': 3, 'padding_right': 4, 'scale': 3.5555555555555554}",GREEN,False,ENGINEER_REVIEW,False,All immediate drift features are within limits.,0.005404932327352976,0.996903492254205,2
record_000329411:0,artifacts/input_files/record_000329411.npy,0,4,Edge-Ring,True,0.9985059499740601,0.012173320166766644,ENGINEER_REVIEW,Class is review-only or confidence does not meet its production auto-accept threshold.,False,,,0.001053209649398923,0.9974527403246611,True,0.7762330770492554,Edge-Ring,0.9985059499740601,Normal,0.001053209649398923,Edge-Loc,0.0004304837202653289,0.03506835855660029,0.001053209649398923,4.170562917238385e-08,1.9293149300381174e-09,0.0004304837202653289,0.9985059499740601,3.674078925541835e-07,8.04936828302516e-09,2.6751700943350443e-07,9.776482329471037e-06,107,150,12662,485,0.03830358553151161,"{'source_height': 107, 'source_width': 150, 'resized_height': 68, 'resized_width': 96, 'padding_top': 14, 'padding_bottom': 14, 'padding_left': 0, 'padding_right': 0, 'scale': 0.64}",GREEN,False,ENGINEER_REVIEW,False,All immediate drift features are within limits.,0.005540316767039276,0.9974527403246611,2
record_000329433:0,artifacts/input_files/record_000329433.npy,0,4,Edge-Ring,True,0.9989243149757385,0.009157196618616581,ENGINEER_REVIEW,Class is review-only or confidence does not meet its production auto-accept threshold.,False,,,0.0006973645067773759,0.9982269504689611,True,0.7762330770492554,Edge-Ring,0.9989243149757385,Normal,0.0006973645067773759,Edge-Loc,0.00037220536614768207,0.03506835855660029,0.0006973645067773759,1.7461813328623066e-08,8.648409766109921e-10,0.00037220536614768207,0.9989243149757385,1.8762159470497863e-07,4.788970109359525e-09,1.6043227901718637e-07,5.689237241313094e-06,107,150,12662,489,0.038619491391565314,"{'source_height': 107, 'source_width': 150, 'resized_height': 68, 'resized_width': 96, 'padding_top': 14, 'padding_bottom': 14, 'padding_left': 0, 'padding_right': 0, 'scale': 0.64}",GREEN,False,ENGINEER_REVIEW,False,All immediate drift features are within limits.,0.0041676197840997235,0.9982269504689611,2
record_000019377:0,artifacts/input_files/record_000019377.npy,0,7,Random,True,0.9990917444229126,0.007844917476177216,ENGINEER_REVIEW,Class is review-only or confidence does not meet its production auto-accept threshold.,False,,,0.000614331744145602,0.998477412678767,True,0.7762330770492554,Random,0.9990917444229126,Edge-Loc,0.000614331744145602,Near-full,0.0002934813965111971,5.407300781371305,1.212655380681109e-16,2.97346097806554e-19,3.4008493798864947e-07,0.000614331744145602,1.2263917881227826e-07,1.2546409224045707e-12,0.0002934813965111971,0.9990917444229126,1.0681831912661495e-15,41,41,1349,779,0.5774647887323944,"{'source_height': 41, 'source_width': 41, 'resized_height': 96, 'resized_width': 96, 'padding_top': 0, 'padding_bottom': 0, 'padding_left': 0, 'padding_right': 0, 'scale': 2.341463414634146}",GREEN,False,ENGINEER_REVIEW,False,All immediate drift features are within limits.,0.0035703758082334548,0.998477412678767,2
record_000107460:0,artifacts/input_files/record_000107460.npy,0,8,Scratch,True,0.9992208480834961,0.007207823917269707,ENGINEER_REVIEW,Class is review-only or confidence does not meet its production auto-accept threshold.,False,,,0.00033835359499789774,0.9988824944884982,True,0.7762330770492554,Scratch,0.9992208480834961,Donut,0.00033835359499789774,Loc,0.0003154719597660005,5.407300781371305,0.00011246525536989793,3.953911118514952e-07,0.00033835359499789774,3.5953717087977566e-06,2.667861053851084e-06,0.0003154719597660005,1.721709390724649e-13,6.179622232593829e-06,0.9992208480834961,35,31,845,174,0.20591715976331362,"{'source_height': 35, 'source_width': 31, 'resized_height': 96, 'resized_width': 85, 'padding_top': 0, 'padding_bottom': 0, 'padding_left': 5, 'padding_right': 6, 'scale': 2.742857142857143}",GREEN,False,ENGINEER_REVIEW,False,All immediate drift features are within limits.,0.0032804220340589994,0.9988824944884982,2
record_000590516:0,artifacts/input_files/record_000590516.npy,0,1,Center,True,0.9995641112327576,0.003843418788164854,ENGINEER_REVIEW,Class is review-only or confidence does not meet its production auto-accept threshold.,False,,,0.00042933045187965035,0.9991347807808779,True,0.7762330770492554,Center,0.9995641112327576,Loc,0.00042933045187965035,Normal,6.400061920430744e-06,0.03506835855660029,6.400061920430744e-06,0.9995641112327576,7.360123177591049e-09,5.3958977730417246e-08,3.5800054327267405e-12,0.00042933045187965035,9.694130264151224e-13,6.40890007730377e-08,1.454179354709595e-08,25,27,515,161,0.312621359223301,"{'source_height': 25, 'source_width': 27, 'resized_height': 89, 'resized_width': 96, 'padding_top': 3, 'padding_bottom': 4, 'padding_left': 0, 'padding_right': 0, 'scale': 3.5555555555555554}",GREEN,False,ENGINEER_REVIEW,False,All immediate drift features are within limits.,0.0017492152726711165,0.9991347807808779,2
record_000279983:0,artifacts/input_files/record_000279983.npy,0,2,Donut,True,0.9995747208595276,0.0040362742729485035,ENGINEER_REVIEW,Class is review-only or confidence does not meet its production auto-accept threshold.,False,,,0.0002802290837280452,0.9992944917757995,True,0.7762330770492554,Donut,0.9995747208595276,Loc,0.0002802290837280452,Center,0.00013465558004099876,0.03506835855660029,3.0808031906831568e-12,0.00013465558004099876,0.9995747208595276,1.0751449508244679e-13,2.2415079205304853e-17,0.0002802290837280452,2.3726034744748294e-17,1.0337134881410748e-05,6.478512171170792e-10,41,42,1334,305,0.22863568215892055,"{'source_height': 41, 'source_width': 42, 'resized_height': 94, 'resized_width': 96, 'padding_top': 1, 'padding_bottom': 1, 'padding_left': 0, 'padding_right': 0, 'scale': 2.2857142857142856}",GREEN,False,ENGINEER_REVIEW,False,All immediate drift features are within limits.,0.001836987586331223,0.9992944917757995,2
record_000589925:0,artifacts/input_files/record_000589925.npy,0,1,Center,True,0.9997748732566833,0.0021865377202630043,ENGINEER_REVIEW,Class is review-only or confidence does not meet its production auto-accept threshold.,False,,,0.00020702916663140059,0.999567844090052,True,0.7762330770492554,Center,0.9997748732566833,Loc,0.00020702916663140059,Normal,1.645898555580061e-05,0.03506835855660029,1.645898555580061e-05,0.9997748732566833,2.0402540767960886e-10,1.654283664720424e-06,1.6017710768867488e-10,0.00020702916663140059,4.67114541491398e-12,7.07104774733125e-08,4.7168867922664504e-08,25,27,515,117,0.22718446601941747,"{'source_height': 25, 'source_width': 27, 'resized_height': 89, 'resized_width': 96, 'padding_top': 3, 'padding_bottom': 4, 'padding_left': 0, 'padding_right': 0, 'scale': 3.5555555555555554}",GREEN,False,ENGINEER_REVIEW,False,All immediate drift features are within limits.,0.0009951362017413025,0.999567844090052,2
record_000586711:0,artifacts/input_files/record_000586711.npy,0,1,Center,True,0.9997994303703308,0.001930341124534607,ENGINEER_REVIEW,Class is review-only or confidence does not meet its production auto-accept threshold.,False,,,0.00019609631272032857,0.9996033340576105,True,0.7762330770492554,Center,0.9997994303703308,Loc,0.00019609631272032857,Normal,4.417353920871392e-06,0.03506835855660029,4.417353920871392e-06,0.9997994303703308,2.4043178559196576e-10,5.666409208515688e-08,1.2902159809285996e-12,0.00019609631272032857,1.0152429163199153e-13,1.1561806623205939e-08,5.705699024360911e-09,25,27,515,148,0.287378640776699,"{'source_height': 25, 'source_width': 27, 'resized_height': 89, 'resized_width': 96, 'padding_top': 3, 'padding_bottom': 4, 'padding_left': 0, 'padding_right': 0, 'scale': 3.5555555555555554}",GREEN,False,ENGINEER_REVIEW,False,All immediate drift features are within limits.,0.0008785361061611801,0.9996033340576105,2
record_000590163:0,artifacts/input_files/record_000590163.npy,0,1,Center,True,0.9998096823692322,0.0019000802421942353,ENGINEER_REVIEW,Class is review-only or confidence does not meet its production auto-accept threshold.,False,,,0.00016532515292055905,0.9996443572163116,True,0.7762330770492554,Center,0.9998096823692322,Loc,0.00016532515292055905,Normal,2.4036242393776774e-05,0.03506835855660029,2.4036242393776774e-05,0.9998096823692322,6.187527712420149e-10,8.287914283755526e-07,1.2887647893311538e-10,0.00016532515292055905,5.446738112618865e-12,1.199490498038358e-07,6.105284455770743e-08,25,27,515,148,0.287378640776699,"{'source_height': 25, 'source_width': 27, 'resized_height': 89, 'resized_width': 96, 'padding_top': 3, 'padding_bottom': 4, 'padding_left': 0, 'padding_right': 0, 'scale': 3.5555555555555554}",GREEN,False,ENGINEER_REVIEW,False,All immediate drift features are within limits.,0.0008647637850919072,0.9996443572163116,2
record_000007920:0,artifacts/input_files/record_000007920.npy,0,3,Edge-Loc,True,0.9999297857284546,0.0007502009393647313,ENGINEER_REVIEW,Class is review-only or confidence does not meet its production auto-accept threshold.,False,,,6.847777694929391e-05,0.9998613079515053,True,0.7762330770492554,Edge-Loc,0.9999297857284546,Edge-Ring,6.847777694929391e-05,Random,1.0816839903782238e-06,5.407300781371305,7.874814488646395e-15,1.888550164912345e-15,3.98126059897308e-10,0.9999297857284546,6.847777694929391e-05,5.559260785048536e-07,2.763749584744346e-08,1.0816839903782238e-06,1.686197026191244e-13,29,29,635,247,0.3889763779527559,"{'source_height': 29, 'source_width': 29, 'resized_height': 96, 'resized_width': 96, 'padding_top': 0, 'padding_bottom': 0, 'padding_left': 0, 'padding_right': 0, 'scale': 3.310344827586207}",GREEN,False,ENGINEER_REVIEW,False,All immediate drift features are within limits.,0.0003414311614310399,0.9998613079515053,2
record_000586544:0,artifacts/input_files/record_000586544.npy,0,1,Center,True,0.9999465942382812,0.0006122781778685749,ENGINEER_REVIEW,Class is review-only or confidence does not meet its production auto-accept threshold.,False,,,4.284938404452987e-05,0.9999037448542367,True,0.7762330770492554,Center,0.9999465942382812,Loc,4.284938404452987e-05,Normal,8.272973900602665e-06,0.03506835855660029,8.272973900602665e-06,0.9999465942382812,1.1088593376840095e-09,4.79916366202815e-07,2.6491291382768622e-09,4.284938404452987e-05,7.415020680801021e-11,1.7309884015048738e-06,6.42244089021915e-08,25,27,515,159,0.3087378640776699,"{'source_height': 25, 'source_width': 27, 'resized_height': 89, 'resized_width': 96, 'padding_top': 3, 'padding_bottom': 4, 'padding_left': 0, 'padding_right': 0, 'scale': 3.5555555555555554}",GREEN,False,ENGINEER_REVIEW,False,All immediate drift features are within limits.,0.00027865980755179036,0.9999037448542367,2
record_000524345:0,artifacts/input_files/record_000524345.npy,0,1,Center,True,0.999962568283081,0.00042716701864264905,ENGINEER_REVIEW,Class is review-only or confidence does not meet its production auto-accept threshold.,False,,,3.543252751114778e-05,0.9999271357555699,True,0.7762330770492554,Center,0.999962568283081,Loc,3.543252751114778e-05,Normal,2.0069130641786614e-06,0.03506835855660029,2.0069130641786614e-06,0.999962568283081,8.02207952843581e-12,1.3170105006565791e-08,1.834215423860211e-13,3.543252751114778e-05,6.212466166364205e-15,1.9543047180548e-09,1.0020066998350785e-09,25,27,515,142,0.2757281553398058,"{'source_height': 25, 'source_width': 27, 'resized_height': 89, 'resized_width': 96, 'padding_top': 3, 'padding_bottom': 4, 'padding_left': 0, 'padding_right': 0, 'scale': 3.5555555555555554}",GREEN,False,ENGINEER_REVIEW,False,All immediate drift features are within limits.,0.00019441208834488832,0.9999271357555699,2
record_000411751:0,artifacts/input_files/record_000411751.npy,0,4,Edge-Ring,True,0.9999771118164062,0.0002812408492900431,ENGINEER_REVIEW,Class is review-only or confidence does not meet its production auto-accept threshold.,False,,,1.5444340533576906e-05,0.9999616674758727,True,0.7762330770492554,Edge-Ring,0.9999771118164062,Normal,1.5444340533576906e-05,Edge-Loc,7.378119335044175e-06,0.03506835855660029,1.5444340533576906e-05,1.595798796924508e-12,2.2392180611899987e-13,7.378119335044175e-06,0.9999771118164062,9.224266316054663e-12,4.282784196729672e-11,1.0633025571138432e-09,2.3079467226239103e-09,107,150,12662,923,0.0728952772073922,"{'source_height': 107, 'source_width': 150, 'resized_height': 68, 'resized_width': 96, 'padding_top': 14, 'padding_bottom': 14, 'padding_left': 0, 'padding_right': 0, 'scale': 0.64}",GREEN,False,ENGINEER_REVIEW,False,All immediate drift features are within limits.,0.00012799822657682188,0.9999616674758727,2
record_000588301:0,artifacts/input_files/record_000588301.npy,0,1,Center,True,0.9999874830245972,0.00016249025065917522,ENGINEER_REVIEW,Class is review-only or confidence does not meet its production auto-accept threshold.,False,,,8.061723747232463e-06,0.9999794213008499,True,0.7762330770492554,Center,0.9999874830245972,Loc,8.061723747232463e-06,Normal,3.8999642129056156e-06,0.03506835855660029,3.8999642129056156e-06,0.9999874830245972,1.7271612959279814e-11,3.5813022236652614e-07,4.669444275684498e-10,8.061723747232463e-06,2.758273861050431e-12,8.310359334018358e-08,9.140501688875702e-09,25,27,515,153,0.2970873786407767,"{'source_height': 25, 'source_width': 27, 'resized_height': 89, 'resized_width': 96, 'padding_top': 3, 'padding_bottom': 4, 'padding_left': 0, 'padding_right': 0, 'scale': 3.5555555555555554}",GREEN,False,ENGINEER_REVIEW,False,All immediate drift features are within limits.,7.39525000472043e-05,0.9999794213008499,2
record_000021190:0,artifacts/input_files/record_000021190.npy,0,4,Edge-Ring,True,0.99998939037323,0.00013258856779430062,ENGINEER_REVIEW,Class is review-only or confidence does not meet its production auto-accept threshold.,False,,,1.0653041499608662e-05,0.9999787373317304,True,0.7762330770492554,Edge-Ring,0.99998939037323,Edge-Loc,1.0653041499608662e-05,Normal,1.6725995588551257e-10,5.407300781371305,1.6725995588551257e-10,7.748932961678451e-22,4.625623453705853e-19,1.0653041499608662e-05,0.99998939037323,6.936920664555983e-19,3.65203041419182e-11,1.9806272941180758e-11,2.3546954774341993e-16,38,36,1075,271,0.25209302325581395,"{'source_height': 38, 'source_width': 36, 'resized_height': 96, 'resized_width': 91, 'padding_top': 0, 'padding_bottom': 0, 'padding_left': 2, 'padding_right': 3, 'scale': 2.526315789473684}",GREEN,False,ENGINEER_REVIEW,False,All immediate drift features are within limits.,6.034365770432209e-05,0.9999787373317304,2
record_000411731:0,artifacts/input_files/record_000411731.npy,0,4,Edge-Ring,True,0.9999899864196777,0.00013189378660172224,ENGINEER_REVIEW,Class is review-only or confidence does not meet its production auto-accept threshold.,False,,,5.992304977553431e-06,0.9999839941147002,True,0.7762330770492554,Edge-Ring,0.9999899864196777,Normal,5.992304977553431e-06,Edge-Loc,4.0046156755124684e-06,0.03506835855660029,5.992304977553431e-06,4.764570899276621e-13,1.9745271769618794e-13,4.0046156755124684e-06,0.9999899864196777,4.173821878394879e-12,2.241565266736245e-11,8.498834414005785e-10,1.7090261428265308e-09,107,150,12662,653,0.05157163165376718,"{'source_height': 107, 'source_width': 150, 'resized_height': 68, 'resized_width': 96, 'padding_top': 14, 'padding_bottom': 14, 'padding_left': 0, 'padding_right': 0, 'scale': 0.64}",GREEN,False,ENGINEER_REVIEW,False,All immediate drift features are within limits.,6.0027449156618386e-05,0.9999839941147002,2
record_000411733:0,artifacts/input_files/record_000411733.npy,0,4,Edge-Ring,True,0.999992847442627,9.639989730203524e-05,ENGINEER_REVIEW,Class is review-only or confidence does not meet its production auto-accept threshold.,False,,,3.6714757243316853e-06,0.9999891759669026,True,0.7762330770492554,Edge-Ring,0.999992847442627,Normal,3.6714757243316853e-06,Edge-Loc,3.439516376602114e-06,0.03506835855660029,3.6714757243316853e-06,1.940908507047992e-13,8.998764868027934e-14,3.439516376602114e-06,0.999992847442627,1.491059120790894e-12,1.7602889632040153e-11,5.731146113241437e-10,7.970518689504047e-10,107,150,12662,776,0.061285736850418576,"{'source_height': 107, 'source_width': 150, 'resized_height': 68, 'resized_width': 96, 'padding_top': 14, 'padding_bottom': 14, 'padding_left': 0, 'padding_right': 0, 'scale': 0.64}",GREEN,False,ENGINEER_REVIEW,False,All immediate drift features are within limits.,4.387348398355555e-05,0.9999891759669026,2
record_000300286:0,artifacts/input_files/record_000300286.npy,0,4,Edge-Ring,True,0.9999955892562866,5.8877558331005275e-05,ENGINEER_REVIEW,Class is review-only or confidence does not meet its production auto-accept threshold.,False,,,4.410176188685e-06,0.9999911790800979,True,0.7762330770492554,Edge-Ring,0.9999955892562866,Edge-Loc,4.410176188685e-06,Normal,3.944441662184772e-09,0.03506835855660029,3.944441662184772e-09,9.85012773885163e-19,1.8709613140043728e-16,4.410176188685e-06,0.9999955892562866,2.616158401686045e-16,3.1358551172422366e-11,2.3023559447832298e-10,1.717613817018085e-13,46,46,1658,239,0.14414957780458384,"{'source_height': 46, 'source_width': 46, 'resized_height': 96, 'resized_width': 96, 'padding_top': 0, 'padding_bottom': 0, 'padding_left': 0, 'padding_right': 0, 'scale': 2.0869565217391304}",GREEN,False,ENGINEER_REVIEW,False,All immediate drift features are within limits.,2.679633158044537e-05,0.9999911790800979,2
record_000639390:0,artifacts/input_files/record_000639390.npy,0,2,Donut,True,0.9999963045120239,5.13281520397868e-05,ENGINEER_REVIEW,Class is review-only or confidence does not meet its production auto-accept threshold.,False,,,3.2528794235986425e-06,0.9999930516326003,True,0.7762330770492554,Donut,0.9999963045120239,Loc,3.2528794235986425e-06,Random,3.8016432313270343e-07,0.03506835855660029,4.839415170953144e-15,5.000085678830146e-08,0.9999963045120239,2.642771382795387e-16,2.114767207554943e-20,3.2528794235986425e-06,1.4815901161265238e-23,3.8016432313270343e-07,3.538212611786662e-09,54,42,1769,581,0.32843414358394574,"{'source_height': 54, 'source_width': 42, 'resized_height': 96, 'resized_width': 75, 'padding_top': 0, 'padding_bottom': 0, 'padding_left': 10, 'padding_right': 11, 'scale': 1.7777777777777777}",GREEN,False,ENGINEER_REVIEW,False,All immediate drift features are within limits.,2.336044870844013e-05,0.9999930516326003,2
